"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160621,2016-06-21,095741,CME ,00,095 ,  111143,   41234,   28202,      40,   50351,    6089,     175,   11318,   63838,    1739,    2916,    3343,       0,  107773,  103426,    3370,    7717,     253,    1538,     460,      -8,    1797,     257,       0,   -3472,   -1461,     648,     405,     110,       0,     908,       6,    -655,     247,  100.0,   37.1,   25.4,    0.0,   45.3,    5.5,    0.2,   10.2,   57.4,    1.6,    2.6,    3.0,    0.0,   97.0,   93.1,    3.0,    6.9,    124,      7,      5,.,     11,     10,.,     11,     60,     10,     11,      9,      0,     48,     89,    72.9,    37.1,    84.3,    52.1,    72.9,    36.8,    84.2,    51.9,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160614,2016-06-14,095741,CME ,00,095 ,  110890,   39696,   27742,      48,   48554,    5832,     175,   14790,   65299,    1091,    2511,    3233,       0,  106865,  103420,    4025,    7470,  -31443,   -9846,  -18461,   -3547,   -2422,     772,       0,   -4581,    1080,   -8802,    -563,   -1703,   -1176,  -30937,  -31837,    -506,     394,  100.0,   35.8,   25.0,    0.0,   43.8,    5.3,    0.2,   13.3,   58.9,    1.0,    2.3,    2.9,    0.0,   96.4,   93.3,    3.6,    6.7,    116,      5,.,.,     12,     10,.,     13,     57,      9,      9,      7,      0,     47,     81,    71.7,    36.7,    82.6,    51.9,    71.7,    36.4,    82.6,    51.7,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160607,2016-06-07,095741,CME ,00,095 ,  142333,   49542,   46203,    3595,   50976,    5060,     175,   19371,   64219,    9893,    3074,    4936,    1176,  137802,  135257,    4531,    7076,   -1244,    -711,    -460,    3594,      47,      93,       0,    2371,    2399,   -8327,     604,     166,    1176,   -1246,   -1359,       2,     115,  100.0,   34.8,   32.5,    2.5,   35.8,    3.6,    0.1,   13.6,   45.1,    7.0,    2.2,    3.5,    0.8,   96.8,   95.0,    3.2,    5.0,    142,      6,      7,      4,     12,     10,.,     22,     52,     21,     14,     11,.,     71,     99,    57.3,    33.8,    71.6,    48.7,    57.3,    33.6,    70.2,    48.5,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160531,2016-05-31,095741,CME ,00,095 ,  143577,   50253,   46663,       1,   50929,    4967,     175,   17000,   61820,   18220,    2470,    4770,       0,  139048,  136616,    4529,    6961,    5493,    2171,    -275,       0,    5753,    -145,       0,   -4059,    4127,    2142,    -614,    -220,       0,    5393,    5629,     100,    -136,  100.0,   35.0,   32.5,    0.0,   35.5,    3.5,    0.1,   11.8,   43.1,   12.7,    1.7,    3.3,    0.0,   96.8,   95.2,    3.2,    4.8,    134,      6,      7,.,     11,     10,.,     17,     60,     14,      9,     12,      0,     55,     96,    57.3,    33.1,    72.7,    48.4,    57.3,    32.0,    69.9,    46.2,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160524,2016-05-24,095741,CME ,00,095 ,  138084,   48082,   46938,       1,   45176,    5112,     175,   21059,   57693,   16078,    3084,    4990,       0,  133655,  130987,    4429,    7097,    3279,    3721,   -5308,       0,     -54,     401,     -34,     889,    9964,   -1588,      39,     111,       0,    2973,    3546,     306,    -267,  100.0,   34.8,   34.0,    0.0,   32.7,    3.7,    0.1,   15.3,   41.8,   11.6,    2.2,    3.6,    0.0,   96.8,   94.9,    3.2,    5.1,    135,      6,      7,.,     11,     10,.,     22,     53,     14,     12,     13,      0,     63,     89,    58.2,    35.7,    71.5,    50.8,    56.4,    32.8,    67.9,    46.3,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160517,2016-05-17,095741,CME ,00,095 ,  134805,   44361,   52246,       1,   45230,    4711,     209,   20170,   47729,   17666,    3045,    4879,       0,  130682,  127441,    4123,    7364,    5894,     248,   -5546,       0,   -1511,    -212,    -112,    6081,   10719,     932,     663,     -38,       0,    6301,    5743,    -407,     151,  100.0,   32.9,   38.8,    0.0,   33.6,    3.5,    0.2,   15.0,   35.4,   13.1,    2.3,    3.6,    0.0,   96.9,   94.5,    3.1,    5.5,    130,      5,      8,.,     10,      9,.,     22,     52,     14,     11,     10,      0,     61,     86,    59.4,    36.5,    72.6,    51.5,    57.6,    33.8,    68.0,    46.6,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160510,2016-05-10,095741,CME ,00,095 ,  128911,   44113,   57792,       1,   46741,    4923,     321,   14089,   37010,   16734,    2382,    4917,       0,  124381,  121698,    4530,    7213,   12378,    4671,    1053,     -94,   30235,      -2,    -279,  -19661,   12027,   -1944,    -202,    -588,     -20,   12706,   10153,    -328,    2225,  100.0,   34.2,   44.8,    0.0,   36.3,    3.8,    0.2,   10.9,   28.7,   13.0,    1.8,    3.8,    0.0,   96.5,   94.4,    3.5,    5.6,    120,      4,      9,.,     10,     10,.,     19,     46,     14,     10,     10,      0,     56,     81,    63.5,    40.2,    77.2,    57.8,    61.6,    38.5,    71.2,    53.2,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160503,2016-05-03,095741,CME ,00,095 ,  116533,   39442,   56739,      95,   16506,    4925,     600,   33750,   24983,   18678,    2584,    5505,      20,  111675,  111545,    4858,    4988,    -645,   -8334,   -5392,    -106,   -6493,    1081,     216,    3527,   -6284,   10166,     652,    -154,    -179,    -551,    -652,     -94,       7,  100.0,   33.8,   48.7,    0.1,   14.2,    4.2,    0.5,   29.0,   21.4,   16.0,    2.2,    4.7,    0.0,   95.8,   95.7,    4.2,    4.3,    122,      4,     10,.,     11,      9,.,     34,     35,     16,     11,      6,.,     75,     69,    49.5,    43.3,    63.8,    61.0,    47.1,    40.2,    58.9,    54.2,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160426,2016-04-26,095741,CME ,00,095 ,  117178,   47776,   62131,     201,   22999,    3844,     384,   30223,   31267,    8512,    1932,    5659,     199,  112226,  112197,    4952,    4981,   -9333,      73,   -6452,     -99,     861,     -23,       0,   -9851,   -3976,     519,    -426,     133,     102,   -8821,   -9796,    -512,     463,  100.0,   40.8,   53.0,    0.2,   19.6,    3.3,    0.3,   25.8,   26.7,    7.3,    1.6,    4.8,    0.2,   95.8,   95.7,    4.2,    4.3,    117,      4,      9,.,     11,      8,.,     28,     40,     12,      8,      7,.,     63,     71,    58.5,    44.5,    70.5,    65.5,    58.2,    44.5,    68.5,    62.8,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160419,2016-04-19,095741,CME ,00,095 ,  126511,   47703,   68583,     300,   22138,    3867,     384,   40074,   35243,    7993,    2358,    5526,      97,  121047,  121993,    5464,    4518,  -27061,   -2906,   -5618,      64,  -35281,      40,     144,    2489,  -28569,    7554,     161,      57,      97,  -27678,  -26231,     617,    -830,  100.0,   37.7,   54.2,    0.2,   17.5,    3.1,    0.3,   31.7,   27.9,    6.3,    1.9,    4.4,    0.1,   95.7,   96.4,    4.3,    3.6,    121,      4,     11,.,     10,      8,.,     32,     37,     13,     10,      8,.,     67,     71,    57.2,    45.2,    68.7,    66.5,    57.2,    45.2,    67.4,    64.5,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160412,2016-04-12,095741,CME ,00,095 ,  153572,   50609,   74201,     236,   57419,    3827,     240,   37585,   63812,     439,    2197,    5469,       0,  148725,  148224,    4847,    5348,   39700,    -216,   26024,      88,   39718,    -229,       0,    -118,   14058,    -204,     -78,     377,     -50,   39140,   40064,     560,    -364,  100.0,   33.0,   48.3,    0.2,   37.4,    2.5,    0.2,   24.5,   41.6,    0.3,    1.4,    3.6,    0.0,   96.8,   96.5,    3.2,    3.5,    124,.,     11,.,     11,      8,.,     34,     39,      9,     10,      8,      0,     65,     72,    68.5,    43.7,    79.3,    66.9,    68.5,    43.7,    79.3,    66.9,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160405,2016-04-05,095741,CME ,00,095 ,  113872,   50825,   48177,     148,   17701,    4056,     240,   37703,   49754,     643,    2275,    5092,      50,  109585,  108160,    4287,    5712,    4805,   -3677,    6490,      48,     594,     120,    -205,    7728,   -2070,     355,    -173,    -428,      50,    4720,    4360,      85,     445,  100.0,   44.6,   42.3,    0.1,   15.5,    3.6,    0.2,   33.1,   43.7,    0.6,    2.0,    4.5,    0.0,   96.2,   95.0,    3.8,    5.0,    113,      4,     10,.,      9,      8,.,     25,     40,      9,     11,      6,.,     59,     68,    63.7,    44.8,    76.7,    59.7,    63.7,    44.8,    76.7,    59.6,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160329,2016-03-29,095741,CME ,00,095 ,  109067,   54502,   41687,     100,   17107,    3936,     445,   29975,   51824,     288,    2448,    5520,       0,  104865,  103800,    4202,    5267,    3672,     506,    4449,    -460,    -756,      17,      11,    4729,   -1389,     -20,    -139,     493,       0,    3871,    3101,    -199,     571,  100.0,   50.0,   38.2,    0.1,   15.7,    3.6,    0.4,   27.5,   47.5,    0.3,    2.2,    5.1,    0.0,   96.1,   95.2,    3.9,    4.8,    108,      4,      8,.,      9,      7,.,     27,     35,      7,     11,      7,      0,     58,     60,    66.2,    43.7,    78.6,    61.4,    66.2,    43.7,    78.6,    61.4,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160322,2016-03-22,095741,CME ,00,095 ,  105395,   53996,   37238,     560,   17863,    3919,     434,   25246,   53213,     308,    2587,    5027,       0,  100994,  100699,    4401,    4696,    7939,    -385,    4201,     460,    2085,     -90,    -232,    4738,    4162,    -222,     503,     321,       0,    6947,    8600,     992,    -661,  100.0,   51.2,   35.3,    0.5,   16.9,    3.7,    0.4,   24.0,   50.5,    0.3,    2.5,    4.8,    0.0,   95.8,   95.5,    4.2,    4.5,    111,      4,     10,.,      9,      7,.,     24,     42,      7,     11,      4,      0,     56,     66,    67.3,    45.5,    78.7,    60.4,    67.3,    45.5,    78.7,    60.4,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160315,2016-03-15,095741,CME ,00,095 ,   97456,   54381,   33037,     100,   15778,    4009,     666,   20508,   49051,     530,    2084,    4706,       0,   94047,   92099,    3409,    5357,  -41649,  -24048,  -21555,    -442,    1592,     -68,       0,     584,    1518,  -18326,    -319,    -899,    -729,  -41688,  -40501,      39,   -1148,  100.0,   55.8,   33.9,    0.1,   16.2,    4.1,    0.7,   21.0,   50.3,    0.5,    2.1,    4.8,    0.0,   96.5,   94.5,    3.5,    5.5,    107,.,      7,.,      9,      7,.,     22,     43,      7,      9,      7,      0,     49,     68,    71.3,    44.4,    82.2,    59.9,    71.3,    44.4,    82.2,    59.9,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160308,2016-03-08,095741,CME ,00,095 ,  139105,   78429,   54592,     542,   14186,    4077,     666,   19924,   47533,   18856,    2403,    5605,     729,  135735,  132600,    3370,    6505,   -1999,    -632,    -265,      53,    1448,    -553,     -20,   -4070,   -2361,     685,      40,     194,     558,   -1938,   -1709,     -61,    -290,  100.0,   56.4,   39.2,    0.4,   10.2,    2.9,    0.5,   14.3,   34.2,   13.6,    1.7,    4.0,    0.5,   97.6,   95.3,    2.4,    4.7,    111,      8,      4,      4,      8,      7,.,     18,     44,     16,     10,     10,.,     59,     75,    62.2,    48.3,    74.1,    68.6,    57.2,    46.1,    67.9,    60.3,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160301,2016-03-01,095741,CME ,00,095 ,  141104,   79061,   54857,     489,   12738,    4630,     686,   23994,   49894,   18171,    2363,    5411,     171,  137673,  134309,    3431,    6795,   -4527,    1451,     109,     224,     990,      26,       0,   -3669,    -632,   -2791,    -369,      -5,    -433,   -4597,   -3502,      70,   -1025,  100.0,   56.0,   38.9,    0.3,    9.0,    3.3,    0.5,   17.0,   35.4,   12.9,    1.7,    3.8,    0.1,   97.6,   95.2,    2.4,    4.8,    116,      9,      5,      5,      8,      8,.,     19,     45,     18,     10,     10,.,     63,     80,    60.6,    48.5,    72.9,    68.2,    54.9,    45.7,    66.2,    59.9,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160223,2016-02-23,095741,CME ,00,095 ,  145631,   77610,   54748,     265,   11748,    4604,     686,   27663,   50526,   20962,    2732,    5416,     604,  142270,  137811,    3361,    7820,  -15772,   11870,    -204,      68,  -37144,   -1093,    -178,    8380,  -14358,     418,     257,    -231,     434,  -15895,  -15144,     123,    -628,  100.0,   53.3,   37.6,    0.2,    8.1,    3.2,    0.5,   19.0,   34.7,   14.4,    1.9,    3.7,    0.4,   97.7,   94.6,    2.3,    5.4,    118,      8,      4,      5,      7,      8,.,     20,     48,     16,     10,     11,.,     60,     82,    59.4,    47.6,    71.3,    67.0,    53.9,    44.7,    64.6,    59.1,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160216,2016-02-16,095741,CME ,00,095 ,  161403,   65740,   54952,     197,   48892,    5697,     864,   19283,   64884,   20544,    2475,    5647,     170,  158165,  152955,    3238,    8448,    5711,  -11070,     358,      24,   42230,    -458,     -72,  -19602,   10638,   -5728,      16,     507,      63,    5861,    5332,    -150,     379,  100.0,   40.7,   34.0,    0.1,   30.3,    3.5,    0.5,   11.9,   40.2,   12.7,    1.5,    3.5,    0.1,   98.0,   94.8,    2.0,    5.2,    130,      8,      5,.,      8,      9,.,     20,     55,     16,      9,     11,.,     58,     95,    69.8,    43.3,    79.1,    63.5,    65.0,    41.4,    71.8,    56.2,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160209,2016-02-09,095741,CME ,00,095 ,  155692,   76810,   54594,     173,    6662,    6155,     936,   38885,   54246,   26272,    2459,    5140,     107,  152304,  147623,    3388,    8069,  -10603,    6864,     -20,     -73,  -39604,     388,    -422,   16820,  -15496,    6137,      99,    -604,       0,  -10179,  -10090,    -424,    -513,  100.0,   49.3,   35.1,    0.1,    4.3,    4.0,    0.6,   25.0,   34.8,   16.9,    1.6,    3.3,    0.1,   97.8,   94.8,    2.2,    5.2,    124,      9,      4,.,      6,      9,.,     19,     53,     16,      9,     11,.,     58,     88,    61.6,    44.8,    74.3,    64.1,    56.8,    42.5,    66.3,    54.6,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160202,2016-02-02,095741,CME ,00,095 ,  166295,   69946,   54614,     246,   46266,    5767,    1358,   22065,   69742,   20135,    2360,    5744,     107,  162483,  157713,    3812,    8582,   -1468,    1109,     -13,      -1,    1090,     -48,    -605,   -3131,    -537,      25,    -310,    -934,       7,   -1816,   -2106,     348,     638,  100.0,   42.1,   32.8,    0.1,   27.8,    3.5,    0.8,   13.3,   41.9,   12.1,    1.4,    3.5,    0.1,   97.7,   94.8,    2.3,    5.2,    129,      8,      4,.,      7,      9,.,     22,     56,     13,      8,     13,.,     54,     94,    68.5,    44.0,    79.2,    62.7,    64.0,    41.9,    72.5,    56.3,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160126,2016-01-26,095741,CME ,00,095 ,  167763,   68837,   54627,     247,   45176,    5815,    1963,   25196,   70279,   20110,    2670,    6678,     100,  164299,  159819,    3464,    7944,   -4208,    3080,    -392,      12,     362,    -893,     -43,   -2977,     495,   -4471,     -88,    1047,     100,   -4025,   -4145,    -183,     -63,  100.0,   41.0,   32.6,    0.1,   26.9,    3.5,    1.2,   15.0,   41.9,   12.0,    1.6,    4.0,    0.1,   97.9,   95.3,    2.1,    4.7,    133,      6,      4,.,      6,      9,.,     20,     57,     14,     10,     16,.,     56,     98,    67.5,    43.6,    79.1,    61.9,    63.3,    41.6,    72.3,    55.5,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160119,2016-01-19,095741,CME ,00,095 ,  171971,   65757,   55019,     235,   44814,    6708,    2006,   28173,   69784,   24581,    2758,    5631,       0,  168324,  163964,    3647,    8007,   23288,    3393,       9,     190,   -1280,     144,     638,    -578,    2840,   20106,     554,    -423,       0,   23023,   23504,     265,    -216,  100.0,   38.2,   32.0,    0.1,   26.1,    3.9,    1.2,   16.4,   40.6,   14.3,    1.6,    3.3,    0.0,   97.9,   95.3,    2.1,    4.7,    126,      6,      4,.,      6,      9,.,     20,     58,     15,     10,     11,      0,     55,     92,    66.3,    44.7,    76.5,    62.0,    61.7,    42.6,    69.3,    54.1,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160112,2016-01-12,095741,CME ,00,095 ,  148683,   62364,   55010,      45,   46094,    6564,    1368,   28751,   66944,    4475,    2204,    6054,       0,  145301,  140460,    3382,    8223,    5309,    6708,   -8317,      44,   -2020,      76,     904,   -4016,    6611,    4187,    -815,     927,     -30,    4962,    4402,     347,     907,  100.0,   41.9,   37.0,    0.0,   31.0,    4.4,    0.9,   19.3,   45.0,    3.0,    1.5,    4.1,    0.0,   97.7,   94.5,    2.3,    5.5,    128,      7,      4,.,      5,      9,.,     20,     58,     12,     10,     14,      0,     53,     91,    71.7,    49.1,    80.2,    62.1,    71.7,    49.1,    79.1,    62.1,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",160105,2016-01-05,095741,CME ,00,095 ,  143374,   55656,   63327,       1,   48114,    6488,     464,   32767,   60333,     288,    3019,    5127,      30,  140339,  136058,    3035,    7316,    3618,     607,   -2527,       1,     371,    -319,       0,    3317,    7212,    -264,    -355,    -498,      30,    3707,    3635,     -89,     -17,  100.0,   38.8,   44.2,    0.0,   33.6,    4.5,    0.3,   22.9,   42.1,    0.2,    2.1,    3.6,    0.0,   97.9,   94.9,    2.1,    5.1,    121,      4,      8,.,      5,      9,.,     20,     54,      6,     10,     11,.,     47,     84,    75.0,    49.2,    84.5,    63.6,    75.0,    49.2,    84.5,    63.6,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",161227,2016-12-27,102741,CME ,00,102 ,   41949,     750,   20443,    5928,    6372,       0,       0,   20761,    7627,     915,     236,    1025,    5300,   40262,   41238,    1687,     711,   14890,       0,    2056,    5928,     233,       0,       0,    3627,    1865,     -97,     100,      20,    4990,   14781,   14762,     109,     128,  100.0,    1.8,   48.7,   14.1,   15.2,    0.0,    0.0,   49.5,   18.2,    2.2,    0.6,    2.4,   12.6,   96.0,   98.3,    4.0,    1.7,     32,.,.,.,.,      0,      0,     10,     10,.,.,      4,.,     20,     16,    71.2,    83.8,    88.6,    93.2,    58.1,    60.2,    64.2,    65.5,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",161220,2016-12-20,102741,CME ,00,102 ,   27059,     750,   18387,       0,    6139,       0,       0,   17134,    5762,    1012,     136,    1005,     310,   25481,   26476,    1578,     583,    6994,       0,    5851,       0,     378,       0,       0,    6222,    1111,     -36,       0,    -250,     310,    6874,    6986,     120,       8,  100.0,    2.8,   68.0,    0.0,   22.7,    0.0,    0.0,   63.3,   21.3,    3.7,    0.5,    3.7,    1.1,   94.2,   97.8,    5.8,    2.2,     29,.,.,      0,.,      0,      0,      9,      9,.,.,.,.,     18,     15,    78.4,    82.2,    87.6,    91.7,    78.4,    80.5,    86.3,    88.8,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",161213,2016-12-13,102741,CME ,00,102 ,   20065,     750,   12536,       0,    5761,       0,       0,   10912,    4651,    1048,     136,    1255,       0,   18607,   19490,    1458,     575,     140,      -4,     -72,       0,      45,       0,       0,     567,     345,     -25,    -563,      -5,       0,      20,     243,     120,    -103,  100.0,    3.7,   62.5,    0.0,   28.7,    0.0,    0.0,   54.4,   23.2,    5.2,    0.7,    6.3,    0.0,   92.7,   97.1,    7.3,    2.9,     31,.,.,      0,.,      0,      0,      8,     12,.,.,      4,      0,     15,     18,    78.3,    74.0,    87.6,    86.7,    78.3,    71.8,    84.2,    81.9,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
